x,y,z,time,label
960,0,0,3921,delay_kernel_start_0
704,0,0,3921,delay_kernel_start_0
608,0,0,3921,delay_kernel_start_0
737,0,0,3921,delay_kernel_start_0
833,0,0,3921,delay_kernel_start_0
801,0,0,3921,delay_kernel_start_0
545,0,0,3921,delay_kernel_start_0
770,0,0,3921,delay_kernel_start_0
577,0,0,3921,delay_kernel_start_0
993,0,0,3921,delay_kernel_start_0
961,0,0,3921,delay_kernel_start_0
705,0,0,3921,delay_kernel_start_0
609,0,0,3921,delay_kernel_start_0
738,0,0,3921,delay_kernel_start_0
834,0,0,3921,delay_kernel_start_0
802,0,0,3921,delay_kernel_start_0
546,0,0,3921,delay_kernel_start_0
771,0,0,3921,delay_kernel_start_0
578,0,0,3921,delay_kernel_start_0
994,0,0,3921,delay_kernel_start_0
962,0,0,3921,delay_kernel_start_0
706,0,0,3921,delay_kernel_start_0
610,0,0,3921,delay_kernel_start_0
739,0,0,3921,delay_kernel_start_0
835,0,0,3921,delay_kernel_start_0
803,0,0,3921,delay_kernel_start_0
547,0,0,3921,delay_kernel_start_0
776,0,0,3921,delay_kernel_start_0
579,0,0,3921,delay_kernel_start_0
995,0,0,3921,delay_kernel_start_0
963,0,0,3921,delay_kernel_start_0
707,0,0,3921,delay_kernel_start_0
611,0,0,3921,delay_kernel_start_0
744,0,0,3921,delay_kernel_start_0
840,0,0,3921,delay_kernel_start_0
808,0,0,3921,delay_kernel_start_0
552,0,0,3921,delay_kernel_start_0
777,0,0,3921,delay_kernel_start_0
584,0,0,3921,delay_kernel_start_0
1000,0,0,3921,delay_kernel_start_0
968,0,0,3921,delay_kernel_start_0
712,0,0,3921,delay_kernel_start_0
616,0,0,3921,delay_kernel_start_0
745,0,0,3921,delay_kernel_start_0
841,0,0,3921,delay_kernel_start_0
809,0,0,3921,delay_kernel_start_0
553,0,0,3921,delay_kernel_start_0
778,0,0,3921,delay_kernel_start_0
585,0,0,3921,delay_kernel_start_0
1001,0,0,3921,delay_kernel_start_0
969,0,0,3921,delay_kernel_start_0
713,0,0,3921,delay_kernel_start_0
617,0,0,3921,delay_kernel_start_0
746,0,0,3921,delay_kernel_start_0
842,0,0,3921,delay_kernel_start_0
810,0,0,3921,delay_kernel_start_0
554,0,0,3921,delay_kernel_start_0
779,0,0,3921,delay_kernel_start_0
586,0,0,3921,delay_kernel_start_0
1002,0,0,3921,delay_kernel_start_0
970,0,0,3921,delay_kernel_start_0
714,0,0,3921,delay_kernel_start_0
618,0,0,3921,delay_kernel_start_0
747,0,0,3921,delay_kernel_start_0
843,0,0,3921,delay_kernel_start_0
811,0,0,3921,delay_kernel_start_0
555,0,0,3921,delay_kernel_start_0
772,0,0,3921,delay_kernel_start_0
587,0,0,3921,delay_kernel_start_0
1003,0,0,3921,delay_kernel_start_0
971,0,0,3921,delay_kernel_start_0
715,0,0,3921,delay_kernel_start_0
619,0,0,3921,delay_kernel_start_0
740,0,0,3921,delay_kernel_start_0
836,0,0,3921,delay_kernel_start_0
804,0,0,3921,delay_kernel_start_0
548,0,0,3921,delay_kernel_start_0
773,0,0,3921,delay_kernel_start_0
580,0,0,3921,delay_kernel_start_0
996,0,0,3921,delay_kernel_start_0
964,0,0,3921,delay_kernel_start_0
708,0,0,3921,delay_kernel_start_0
612,0,0,3921,delay_kernel_start_0
741,0,0,3921,delay_kernel_start_0
837,0,0,3921,delay_kernel_start_0
805,0,0,3921,delay_kernel_start_0
549,0,0,3921,delay_kernel_start_0
774,0,0,3921,delay_kernel_start_0
581,0,0,3921,delay_kernel_start_0
997,0,0,3921,delay_kernel_start_0
965,0,0,3921,delay_kernel_start_0
709,0,0,3921,delay_kernel_start_0
613,0,0,3921,delay_kernel_start_0
742,0,0,3921,delay_kernel_start_0
838,0,0,3921,delay_kernel_start_0
806,0,0,3921,delay_kernel_start_0
550,0,0,3921,delay_kernel_start_0
775,0,0,3921,delay_kernel_start_0
582,0,0,3921,delay_kernel_start_0
998,0,0,3921,delay_kernel_start_0
966,0,0,3921,delay_kernel_start_0
710,0,0,3921,delay_kernel_start_0
614,0,0,3921,delay_kernel_start_0
743,0,0,3921,delay_kernel_start_0
839,0,0,3921,delay_kernel_start_0
807,0,0,3921,delay_kernel_start_0
551,0,0,3921,delay_kernel_start_0
780,0,0,3921,delay_kernel_start_0
583,0,0,3921,delay_kernel_start_0
999,0,0,3921,delay_kernel_start_0
967,0,0,3921,delay_kernel_start_0
711,0,0,3921,delay_kernel_start_0
615,0,0,3921,delay_kernel_start_0
748,0,0,3921,delay_kernel_start_0
844,0,0,3921,delay_kernel_start_0
812,0,0,3921,delay_kernel_start_0
556,0,0,3921,delay_kernel_start_0
781,0,0,3921,delay_kernel_start_0
588,0,0,3921,delay_kernel_start_0
1004,0,0,3921,delay_kernel_start_0
972,0,0,3921,delay_kernel_start_0
716,0,0,3921,delay_kernel_start_0
620,0,0,3921,delay_kernel_start_0
749,0,0,3921,delay_kernel_start_0
845,0,0,3921,delay_kernel_start_0
813,0,0,3921,delay_kernel_start_0
557,0,0,3921,delay_kernel_start_0
