x,y,z,time,label
2143,0,0,0,des_start_0
1151,0,0,0,des_start_0
875,0,0,0,des_start_0
1665,0,0,0,des_start_0
192,0,0,0,des_start_0
2305,0,0,0,des_start_0
1153,0,0,0,des_start_0
662,0,0,0,des_start_0
1728,0,0,0,des_start_0
417,0,0,0,des_start_0
2272,0,0,0,des_start_0
1216,0,0,0,des_start_0
868,0,0,0,des_start_0
1666,0,0,0,des_start_0
193,0,0,0,des_start_0
2306,0,0,0,des_start_0
1154,0,0,0,des_start_0
663,0,0,0,des_start_0
1729,0,0,0,des_start_0
418,0,0,0,des_start_0
2273,0,0,0,des_start_0
1217,0,0,0,des_start_0
869,0,0,0,des_start_0
1667,0,0,0,des_start_0
194,0,0,0,des_start_0
2307,0,0,0,des_start_0
1155,0,0,0,des_start_0
668,0,0,0,des_start_0
1730,0,0,0,des_start_0
419,0,0,0,des_start_0
2274,0,0,0,des_start_0
1218,0,0,0,des_start_0
870,0,0,0,des_start_0
1672,0,0,0,des_start_0
195,0,0,0,des_start_0
2312,0,0,0,des_start_0
1160,0,0,0,des_start_0
669,0,0,0,des_start_0
1731,0,0,0,des_start_0
424,0,0,0,des_start_0
2275,0,0,0,des_start_0
1219,0,0,0,des_start_0
871,0,0,0,des_start_0
1673,0,0,0,des_start_0
200,0,0,0,des_start_0
2313,0,0,0,des_start_0
1161,0,0,0,des_start_0
670,0,0,0,des_start_0
1736,0,0,0,des_start_0
425,0,0,0,des_start_0
2280,0,0,0,des_start_0
1224,0,0,0,des_start_0
876,0,0,0,des_start_0
1674,0,0,0,des_start_0
201,0,0,0,des_start_0
2314,0,0,0,des_start_0
1162,0,0,0,des_start_0
671,0,0,0,des_start_0
1737,0,0,0,des_start_0
426,0,0,0,des_start_0
2281,0,0,0,des_start_0
1225,0,0,0,des_start_0
877,0,0,0,des_start_0
1675,0,0,0,des_start_0
202,0,0,0,des_start_0
2315,0,0,0,des_start_0
1163,0,0,0,des_start_0
928,0,0,0,des_start_0
1738,0,0,0,des_start_0
427,0,0,0,des_start_0
2282,0,0,0,des_start_0
1226,0,0,0,des_start_0
878,0,0,0,des_start_0
1668,0,0,0,des_start_0
203,0,0,0,des_start_0
2308,0,0,0,des_start_0
1156,0,0,0,des_start_0
929,0,0,0,des_start_0
1739,0,0,0,des_start_0
420,0,0,0,des_start_0
2283,0,0,0,des_start_0
1227,0,0,0,des_start_0
879,0,0,0,des_start_0
1669,0,0,0,des_start_0
196,0,0,0,des_start_0
2309,0,0,0,des_start_0
1157,0,0,0,des_start_0
930,0,0,0,des_start_0
1732,0,0,0,des_start_0
421,0,0,0,des_start_0
2276,0,0,0,des_start_0
1220,0,0,0,des_start_0
